t,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20
14800.0,35.167700000000025,69.39029999999997,107.94010000000003,153.08339999999998,216.18710000000004,298.24209999999994,401.42190000000005,523.8429,663.2055,817.469,984.443,1163.849,1354.1770000000001,1554.081,1761.5550000000003,1969.661,2186.94,2405.9289999999996,2616.4410000000003,2830.69
14850.0,35.13910000000004,69.31900000000002,107.79610000000002,152.82389999999998,215.60970000000003,297.2383000000001,399.9166,521.8368,660.7153,814.491,980.9789999999998,1159.888,1349.7279999999998,1549.152,1756.162,1963.8210000000004,2180.661,2399.235,2609.3610000000003,2823.214
15001.0,35.05709999999999,69.24459999999999,107.6429,152.38080000000002,214.73149999999998,295.75750000000005,397.55269999999996,518.5133,656.3907999999999,809.108,974.4590000000001,1152.15,1340.738,1538.8780000000002,1744.592,1951.0029999999997,2166.591,2383.951,2592.9579999999996,2805.7059999999997
15200.0,34.961599999999976,68.89859999999999,106.94900000000001,151.1902,212.19510000000002,291.2288,390.7301,509.4340000000001,645.1741999999999,795.8110000000001,959.113,1134.7440000000001,1321.3139999999999,1517.4920000000002,1721.3189999999997,1925.9049999999997,2139.733,2355.4700000000003,2562.876,2774.0550000000003
15400.0,34.85640000000001,68.62940000000003,106.406,150.08460000000002,210.03840000000002,287.4199,384.90999999999997,501.5741999999999,635.3344000000001,784.0230000000001,945.385,1119.046,1303.68,1497.9589999999998,1699.947,1902.821,2114.863,2328.956,2534.8419999999996,2744.477
15600.0,34.75310000000002,68.37279999999998,105.88979999999998,149.0236,207.98540000000003,283.7857,379.3122000000001,493.9606,625.7573,772.5230000000001,931.9660000000001,1103.675,1286.3829999999998,1478.7679999999998,1678.915,1880.0810000000001,2090.3340000000003,2302.767,2507.141,2715.234
15800.0,34.65299999999996,68.1268,105.39610000000005,148.017,206.02500000000003,280.2964999999999,373.909,486.5536000000001,616.3899,761.251,918.789,1088.5649999999998,1269.357,1459.854,1658.163,1857.6190000000001,2066.091,2276.8559999999998,2479.723,2686.281
15840.0,34.63329999999996,68.07870000000003,105.2998,147.82189999999997,205.64350000000002,279.616,372.85119999999995,485.09450000000004,614.5397,759.021,916.181,1085.572,1265.9830000000002,1456.103,1654.0439999999999,1853.1580000000004,2061.275,2271.706,2474.273,2680.5240000000003
16001.0,34.561199999999985,67.9545,105.15659999999997,147.43419999999998,204.88120000000004,278.29240000000004,370.69079999999997,481.9371,610.3379,753.7460000000001,909.7639999999999,1077.93,1257.068,1445.874,1642.4789999999998,1840.3019999999997,2047.1130000000003,2256.274,2457.669,2662.763
16200.0,34.47719999999998,67.7072,104.5738,146.36289999999997,202.7706,274.4537,364.64290000000005,473.60339999999997,599.8122,741.1550000000001,895.1499999999999,1061.239,1238.4550000000002,1425.319,1620.049,1816.1240000000003,2021.1390000000001,2228.612,2428.489,2632.05
16400.0,34.38650000000001,67.4837,104.11899999999997,145.45979999999997,200.99079999999998,271.2432,359.5529,466.4834000000001,590.6921000000001,730.124,882.2159999999999,1046.416,1221.7140000000002,1406.711,1599.622,1793.9990000000003,1997.2670000000003,2203.0930000000003,2401.5069999999996,2603.5429999999997
16600.0,34.29739999999998,67.26730000000003,103.68610000000001,144.59930000000003,199.2975,268.1921,354.6839,459.6257999999999,581.8426,719.3766999999999,869.595,1031.943,1205.32,1388.458,1579.552,1772.226,1973.7530000000002,2177.929,2374.874,2575.386
16800.0,34.210800000000006,67.05869999999999,103.27140000000003,143.7774,197.68239999999997,265.2759,349.9989999999999,452.9588,573.2112,708.8498,857.219,1017.729,1189.201,1370.4869999999999,1559.768,1750.7389999999998,1950.531,2153.059,2348.5,2547.524
16830.0,34.19810000000001,67.02799999999996,103.21070000000003,143.6572,197.44649999999996,264.84929999999997,349.31010000000003,451.975,571.9341000000001,707.2895000000001,855.3809999999999,1015.617,1186.805,1367.814,1556.824,1747.5389999999998,1947.071,2149.352,2344.567,2543.3689999999997
17001.0,34.178999999999974,66.88189999999997,103.07750000000004,143.3784,196.78499999999997,263.6395,347.3741,449.0367,567.9191000000001,702.1567000000001,849.0999999999999,1008.108,1178.007,1357.686,1545.33,1734.716,1932.899,2133.861,2327.853,2525.449
17200.0,34.06479999999999,66.69799999999998,102.58459999999997,142.43350000000004,195.0317,260.4533,342.12069999999994,441.494,558.1437000000001,690.2739,835.2150000000001,992.28,1160.197,1337.9499999999998,1523.733,1711.371,1907.7920000000004,2107.083,2299.546,2495.651
17400.0,33.982500000000016,66.50939999999997,102.20099999999996,141.6807,193.56349999999998,257.78559999999993,337.7556000000001,435.1391,549.7882999999999,679.9795,823.0600000000002,978.288,1144.331,1320.249,1504.2389999999998,1690.185,1884.9009999999998,2082.5649999999996,2273.531,2468.1859999999997
17600.0,33.90379999999999,66.3245,101.83480000000003,140.96550000000002,192.16789999999997,255.2523,333.5942,429.0384,541.7185999999999,669.979,811.2199999999998,964.6299999999999,1128.82,1302.913,1485.115,1669.37,1862.3830000000003,2058.421,2247.8849999999998,2441.087
17800.0,33.82779999999997,66.14519999999999,101.48329999999999,140.28230000000002,190.83599999999996,252.83320000000003,329.6046,423.1544,533.8755000000001,660.2102000000001,799.6299999999999,951.2280000000001,1113.584,1285.865,1466.284,1648.851,1840.165,2034.5770000000002,2222.542,2414.2909999999997
17820.0,33.820299999999975,66.12759999999997,101.44889999999998,140.2156,190.70620000000002,252.59730000000002,329.2146,422.57769999999994,533.1019,659.2451,798.483,949.9010000000001,1112.075,1284.175,1464.4160000000002,1646.8139999999999,1837.9590000000003,2032.2079999999996,2220.0240000000003,2411.627
18001.0,33.84359999999998,65.99670000000003,101.32409999999999,139.98399999999998,190.13,251.55200000000002,327.48400000000004,419.9217,529.3349000000001,654.3123999999999,792.3690000000001,942.565,1103.44,1274.198,1453.0520000000001,1634.092,1823.8519999999999,2016.7399999999998,2203.2889999999998,2393.64
18200.0,33.70530000000002,65.83539999999999,100.9033,139.1739,188.66910000000001,248.89,323.0213,413.2647999999999,520.3763,643.1745000000001,779.2089999999998,927.462,1086.344,1255.27,1432.28,1611.576,1799.601,1990.8320000000003,2175.857,2364.784
18400.0,33.629899999999964,65.67200000000003,100.57650000000001,138.5435,187.4543,246.6784,319.3347,407.7206,512.8288,633.6548,767.8209999999999,914.2639999999999,1071.347,1238.4569999999999,1413.703,1591.3239999999998,1777.674,1967.299,2150.845,2338.3340000000003
18600.0,33.559500000000014,65.51150000000001,100.26370000000003,137.94510000000002,186.29830000000004,244.57889999999998,315.83270000000005,402.418,505.5597,624.4444,756.7550000000001,901.405,1056.728,1222.019,1395.509,1571.4589999999998,1756.1370000000002,1944.156,2126.222,2312.26
18800.0,33.49180000000001,65.3555,99.96289999999999,137.37290000000002,185.1941,242.57780000000002,312.48609999999996,397.31179999999995,498.5212,615.478,745.9369999999999,888.807,1042.385,1205.872,1377.6139999999998,1551.897,1734.9089999999999,1921.3229999999999,2101.9120000000003,2286.494
18810.0,33.488500000000045,65.3478,99.94810000000001,137.3449,185.14010000000002,242.4801,312.32270000000005,397.0615,498.17500000000007,615.0356,745.402,888.1830000000002,1041.674,1205.072,1376.726,1550.926,1733.8549999999998,1920.1890000000003,2100.704,2285.2129999999997
19001.0,33.5034,65.2296,99.79380000000003,137.13219999999995,184.6375,241.57550000000003,310.7848,394.6947,494.7040999999999,610.3793000000001,739.508,881.05,1033.24,1195.29,1365.551,1538.366,1719.88,1904.819,2084.03,2267.2439999999997
19200.0,33.383399999999995,65.08659999999998,99.46269999999998,136.4486,183.4119,239.3578,307.05229999999995,388.885,486.6259,600.0821,727.101,866.691,1017.0139999999999,1177.16,1345.591,1516.676,1696.475,1879.7689999999998,2057.4700000000003,2239.2
19400.0,33.31639999999999,64.9434,99.18449999999996,135.9176,182.40000000000003,237.5285,303.97260000000006,384.1114,479.9116,591.3991,716.5011999999999,854.281,1002.8530000000001,1161.2140000000002,1327.913,1497.345,1675.4969999999998,1857.205,2033.4470000000001,2213.737
19600.0,33.253600000000006,64.80239999999998,98.91539999999998,135.41240000000005,181.43619999999999,235.79370000000006,301.0484,379.57589999999993,473.5,583.0252,706.2376,842.212,989.0540000000001,1145.653,1310.6299999999999,1478.417,1654.925,1835.0480000000002,2009.8310000000001,2188.682
19800.0,33.193100000000015,64.6651,98.65540000000004,134.9287,180.51420000000002,234.13909999999998,298.26019999999994,375.23530000000005,467.32370000000003,574.9128,696.2348,830.412,975.529,1130.384,1293.652,1459.799,1634.669,1813.21,1986.5349999999999,2163.951
20001.0,33.20079999999996,64.55769999999995,98.46300000000002,134.73239999999998,180.14910000000003,233.35500000000002,296.9344,373.115,464.22540000000004,570.5957,690.6459,823.519,967.326,1120.835,1282.697,1447.453,1620.8880000000001,1798.0059999999999,1969.996,2146.0820000000003
20500.0,33.00709999999998,64.23899999999998,97.86089999999996,133.4841,177.7833,229.25960000000003,290.0219000000001,362.246,448.4633,549.6288000000001,664.5966,792.653,931.9490000000001,1080.967,1238.511,1399.114,1568.416,1741.555,1909.884,2082.3759999999997
20790.0,32.92700000000002,64.06049999999999,97.52879999999999,132.8798,176.64460000000003,227.24149999999997,286.6260000000001,356.8936,440.62520000000006,539.0672999999999,651.2739,776.643,913.4099999999999,1060.012,1215.071,1373.342,1540.307,1711.1840000000002,1877.429,2047.8690000000001
21001.0,32.93080000000003,63.96170000000001,97.35340000000002,132.69729999999998,176.3173,226.5577,285.48170000000005,355.05589999999995,437.8605,535.1675,646.072,770.0890000000002,905.491,1050.7259999999999,1204.39,1361.257,1526.777,1696.2090000000003,1861.0939999999996,2030.174
21500.0,32.75580000000002,63.67439999999999,96.8168,131.6255,174.3127,223.13399999999996,279.7283,345.9273999999999,424.33529999999996,516.6109,622.3552,741.385,872.1120000000001,1013.0020000000002,1162.3,1315.0729999999999,1476.5169999999998,1642.013,1803.2759999999998,1968.8039999999996
21780.0,32.68520000000001,63.51920000000001,96.53210000000001,131.12290000000002,173.37980000000005,221.50459999999998,277.0068,341.6157999999999,417.91089999999997,507.68680000000006,610.7695,727.1769999999999,855.3890000000001,993.925,1140.889,1291.45,1450.68,1614.0269999999998,1773.304,1936.8799999999997
22001.0,32.685400000000016,63.47030000000001,96.37049999999999,130.92800000000005,173.0811,220.96010000000007,276.0159,340.0326,415.4923,504.2102000000001,606.0210999999999,721.0525,847.845,984.954,1130.512,1279.668,1437.4460000000001,1599.336,1757.236,1919.429
22500.0,32.52579999999995,63.16680000000002,95.89500000000004,130.02159999999998,171.3723,218.02610000000004,271.21810000000005,332.3991,404.0611,488.0717000000001,584.7786,694.7533999999999,816.6680000000001,949.2459999999999,1090.4669999999999,1235.674,1389.363,1547.365,1701.682,1860.359
22770.0,32.46289999999999,63.02980000000002,95.65109999999999,129.59930000000003,170.6042,216.70250000000004,269.028,328.92410000000007,398.8504999999999,480.67920000000004,574.9437,682.3637,801.78,931.9970000000001,1071.037,1214.084,1365.68,1521.644,1674.076,1830.8970000000004
23001.0,32.46030000000002,63.026700000000005,95.50170000000003,129.35609999999997,170.32940000000002,216.24379999999996,268.1645,327.5589,396.7655,477.6209,570.7178,676.7538,794.7160000000001,923.4479999999999,1061.017,1202.643,1352.786,1507.286,1658.328,1813.7489999999998
23500.0,32.31309999999996,62.70479999999998,95.07140000000004,128.61810000000003,168.86079999999998,213.73399999999998,264.144,321.1835000000001,387.15520000000004,463.8782,552.1424,653.05,766.0130000000001,889.982,1023.1859999999999,1160.691,1306.856,1457.505,1605.006,1756.951
23760.0,32.25669999999997,62.58249999999998,94.8589,128.26069999999999,168.2264,212.65109999999999,262.3768,318.39689999999996,382.9543000000001,457.8487,543.9153,642.4517,752.98,874.594,1005.5990000000002,1141.055,1285.2179999999998,1433.934,1579.646,1729.832
24001.0,32.251599999999996,62.57279999999997,94.719,128.03699999999998,167.9731,212.23580000000004,261.6669999999999,317.21400000000006,381.15970000000004,455.2124,540.1564999999999,637.4290000000001,746.492,866.578,996.046,1130.024,1272.706,1419.9530000000002,1564.2659999999998,1713.039
24500.0,32.114599999999996,62.27770000000004,94.32509999999996,127.3802,166.6975,210.0942,258.23040000000003,311.88070000000005,373.1074,443.59350000000006,524.188,616.5282,720.4904,835.656,960.498,1090.221,1228.989,1372.347,1513.148,1658.481
24750.0,32.06360000000001,62.168499999999995,94.13809999999995,127.07370000000003,166.16019999999997,209.20399999999995,256.7953,309.63839999999993,369.73350000000005,438.7179000000001,517.4486,607.6266999999999,709.2962,822.163,944.7920000000001,1072.5259999999998,1209.3020000000001,1350.8190000000002,1489.925,1633.587
25001.0,32.05650000000003,62.1524,94.00550000000004,126.8657,165.9148,208.8245,256.1986999999999,308.6068,368.18449999999996,436.44640000000004,514.2236,603.163,703.4591999999999,814.797,935.8330000000001,1062.0339999999999,1197.251,1337.269,1474.957,1617.2
25500.0,31.927900000000022,61.880300000000034,93.6411,126.27440000000001,164.8028,206.9823,253.24940000000004,304.12,361.442,426.6707,500.6404,585.0642,680.4374,786.6970000000001,902.9209999999998,1024.761,1155.7169999999999,1291.8590000000002,1426.038,1564.865
25740.0,31.88149999999996,61.78189999999995,93.47519999999997,126.00940000000003,164.34979999999996,206.24290000000002,252.0761,302.30729999999994,358.7315,422.7468,495.1738,577.7334000000001,671.0101,775.0730000000001,889.143,1008.9750000000001,1137.9669999999999,1272.354,1404.849,1542.09
26001.0,31.872599999999977,61.762,93.36899999999997,125.81489999999997,164.04149999999998,205.89149999999995,251.53820000000007,301.47029999999995,357.38519999999994,420.7894,492.39239999999995,573.8773,665.8346,768.4370000000001,880.905,999.156,1126.525,1259.329,1390.3690000000001,1526.1599999999999
26500.0,31.7509,61.507000000000005,93.00900000000001,125.27640000000002,163.1311,204.28769999999997,249.01699999999994,297.60529999999994,351.7101,412.58490000000006,480.91729999999995,558.423,645.7631,743.465,850.9480000000001,964.6299999999999,1087.509,1216.2759999999998,1343.718,1476.058
26730.0,31.708500000000015,61.417899999999975,92.8603,125.04479999999995,162.74689999999998,203.66970000000003,248.05320000000006,296.1304,349.5218,409.4343,476.5086,552.4614,637.9743,733.678,839.0740000000001,950.8019999999999,1071.7610000000002,1198.681,1324.524,1455.328
27001.0,31.697900000000004,61.39480000000003,92.82139999999998,124.86089999999996,162.45930000000004,203.3435,247.56280000000004,295.39779999999996,348.3456,407.7387,474.1147000000001,549.1316999999999,633.4956,727.8039999999999,831.6590000000001,941.778,1061.077,1186.346,1310.667,1439.969
27500.0,31.582100000000025,61.15390000000002,92.42070000000001,124.36470000000003,161.6447,201.9368,245.38850000000002,292.0937,343.5564999999999,400.83630000000005,464.43769999999995,536.021,616.2768,705.9418,804.9670000000001,910.358,1025.106,1145.988,1266.597,1392.248
27720.0,31.543199999999956,61.0727,92.28560000000004,124.16060000000004,161.31489999999997,201.4155,244.58990000000006,290.8896000000001,341.7863,398.29959999999994,460.8927,531.2044000000001,609.9299,697.8288,794.9680000000001,898.4670000000001,1011.3419999999999,1130.3999999999999,1249.41,1373.534
28001.0,31.531100000000038,61.04660000000001,92.24580000000003,123.9848,161.0448,201.074,244.13740000000007,290.2292,340.8275,396.8207,458.8219,528.3499,606.0575,692.7341,788.4200000000001,890.3909999999998,1001.558,1118.9550000000002,1236.366,1358.9270000000001
28500.0,31.42009999999999,60.81740000000002,91.86469999999997,123.52370000000002,160.30540000000002,199.8585,242.23789999999997,287.39429999999993,336.67460000000005,390.9864,450.6834,517.2628,591.4008,673.9106999999999,764.998,862.3810000000001,968.8290000000002,1081.711,1195.134,1313.921
28710.0,31.38420000000002,60.74310000000003,91.7421,123.35429999999997,160.01829999999995,199.4148,241.56590000000006,286.40459999999996,335.2329,388.938,447.836,513.3901999999999,586.2658,667.2909,756.7049999999999,852.377,957.028,1068.185,1180.005,1297.2640000000001
29001.0,31.370799999999974,60.71429999999998,91.695,123.18549999999999,159.76250000000005,199.04220000000004,241.1443999999999,285.803,334.375,387.69679999999994,446.03229999999996,510.9235,582.9292,662.8814,751.0150000000001,845.2569999999998,948.3120000000001,1057.754,1167.988,1283.624
29500.0,31.263800000000003,60.49489999999997,91.33590000000004,122.74799999999999,159.07999999999998,197.99880000000002,239.47299999999996,283.3488,330.8179,382.6762,439.1485,501.567,570.5127,646.804,730.7869999999999,820.6570000000002,919.114,1024.044,1130.132,1241.855
29700.0,31.230700000000013,60.42669999999998,91.2244,122.58420000000001,158.82779999999997,197.6193,238.91050000000007,282.5309000000001,329.6369000000001,381.0104,436.85159999999996,498.4551,566.3806999999999,641.4446,724.0179999999999,812.3779999999999,909.1959999999999,1012.509,1117.055,1227.31
